INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,OPR_TYPE,MARKET_RUN_ID,NOMOGRAM_ID_XML,NOMOGRAM_ID,CONSTRAINT_CAUSE,PRC,GROUP
2025-07-30T16:00:00-00:00,2025-07-30T17:00:00-00:00,2025-07-30,10,0,Hourly,DAM,22208_EL CAJON_69.0_22408_LOSCOCHS_69.0_BR_1 _1,22208_EL CAJON_69.0_22408_LOSCOCHS_69.0_BR_1 _1,SD1 MURRAY-GARFLD 69,14.28032,4
2025-07-30T17:00:00-00:00,2025-07-30T18:00:00-00:00,2025-07-30,11,0,Hourly,DAM,22208_EL CAJON_69.0_22408_LOSCOCHS_69.0_BR_1 _1,22208_EL CAJON_69.0_22408_LOSCOCHS_69.0_BR_1 _1,SD1 MURRAY-GARFLD 69,18.4638,4
2025-07-30T18:00:00-00:00,2025-07-30T19:00:00-00:00,2025-07-30,12,0,Hourly,DAM,22208_EL CAJON_69.0_22408_LOSCOCHS_69.0_BR_1 _1,22208_EL CAJON_69.0_22408_LOSCOCHS_69.0_BR_1 _1,SD1 MURRAY-GARFLD 69,16.46977,4
2025-07-30T19:00:00-00:00,2025-07-30T20:00:00-00:00,2025-07-30,13,0,Hourly,DAM,22208_EL CAJON_69.0_22408_LOSCOCHS_69.0_BR_1 _1,22208_EL CAJON_69.0_22408_LOSCOCHS_69.0_BR_1 _1,SD1 MURRAY-GARFLD 69,17.96556,4
2025-07-30T20:00:00-00:00,2025-07-30T21:00:00-00:00,2025-07-30,14,0,Hourly,DAM,22208_EL CAJON_69.0_22408_LOSCOCHS_69.0_BR_1 _1,22208_EL CAJON_69.0_22408_LOSCOCHS_69.0_BR_1 _1,SD1 MURRAY-GARFLD 69,30.79693,4
2025-07-30T21:00:00-00:00,2025-07-30T22:00:00-00:00,2025-07-30,15,0,Hourly,DAM,22208_EL CAJON_69.0_22408_LOSCOCHS_69.0_BR_1 _1,22208_EL CAJON_69.0_22408_LOSCOCHS_69.0_BR_1 _1,SD1 MURRAY-GARFLD 69,27.69276,4
2025-07-30T22:00:00-00:00,2025-07-30T23:00:00-00:00,2025-07-30,16,0,Hourly,DAM,22208_EL CAJON_69.0_22408_LOSCOCHS_69.0_BR_1 _1,22208_EL CAJON_69.0_22408_LOSCOCHS_69.0_BR_1 _1,SD1 MURRAY-GARFLD 69,16.47181,4
2025-07-30T23:00:00-00:00,2025-07-31T00:00:00-00:00,2025-07-30,17,0,Hourly,DAM,22208_EL CAJON_69.0_22408_LOSCOCHS_69.0_BR_1 _1,22208_EL CAJON_69.0_22408_LOSCOCHS_69.0_BR_1 _1,SD1 MURRAY-GARFLD 69,16.07977,4
2025-07-30T18:00:00-00:00,2025-07-30T19:00:00-00:00,2025-07-30,12,0,Hourly,DAM,22331_MIRASNTO_69.0_22644_PENSQTOS_69.0_BR_1 _1,22331_MIRASNTO_69.0_22644_PENSQTOS_69.0_BR_1 _1,Base Case,81.02311,5
2025-07-30T21:00:00-00:00,2025-07-30T22:00:00-00:00,2025-07-30,15,0,Hourly,DAM,22331_MIRASNTO_69.0_22644_PENSQTOS_69.0_BR_1 _1,22331_MIRASNTO_69.0_22644_PENSQTOS_69.0_BR_1 _1,Base Case,16.95209,5
2025-07-30T15:00:00-00:00,2025-07-30T16:00:00-00:00,2025-07-30,9,0,Hourly,DAM,22886_SUNCREST_230_92861_SUNC TP2_230_BR_2 _1,22886_SUNCREST_230_92861_SUNC TP2_230_BR_2 _1,SD1 ECONTY-MIGUEL 500_M,27.47021,6
2025-07-30T16:00:00-00:00,2025-07-30T17:00:00-00:00,2025-07-30,10,0,Hourly,DAM,22886_SUNCREST_230_92861_SUNC TP2_230_BR_2 _1,22886_SUNCREST_230_92861_SUNC TP2_230_BR_2 _1,SD1 ECONTY-MIGUEL 500_M,20.04939,6
2025-07-30T18:00:00-00:00,2025-07-30T19:00:00-00:00,2025-07-30,12,0,Hourly,DAM,22886_SUNCREST_230_92861_SUNC TP2_230_BR_2 _1,22886_SUNCREST_230_92861_SUNC TP2_230_BR_2 _1,SD1 ECONTY-MIGUEL 500_M,20.41792,6
2025-07-30T19:00:00-00:00,2025-07-30T20:00:00-00:00,2025-07-30,13,0,Hourly,DAM,22886_SUNCREST_230_92861_SUNC TP2_230_BR_2 _1,22886_SUNCREST_230_92861_SUNC TP2_230_BR_2 _1,SD1 ECONTY-MIGUEL 500_M,35.49886,6
2025-07-30T20:00:00-00:00,2025-07-30T21:00:00-00:00,2025-07-30,14,0,Hourly,DAM,22886_SUNCREST_230_92861_SUNC TP2_230_BR_2 _1,22886_SUNCREST_230_92861_SUNC TP2_230_BR_2 _1,SD1 ECONTY-MIGUEL 500_M,42.09107,6
2025-07-30T21:00:00-00:00,2025-07-30T22:00:00-00:00,2025-07-30,15,0,Hourly,DAM,22886_SUNCREST_230_92861_SUNC TP2_230_BR_2 _1,22886_SUNCREST_230_92861_SUNC TP2_230_BR_2 _1,SD1 ECONTY-MIGUEL 500_M,71.20294,6
2025-07-30T22:00:00-00:00,2025-07-30T23:00:00-00:00,2025-07-30,16,0,Hourly,DAM,22886_SUNCREST_230_92861_SUNC TP2_230_BR_2 _1,22886_SUNCREST_230_92861_SUNC TP2_230_BR_2 _1,SD1 ECONTY-MIGUEL 500_M,104.59293,6
2025-07-30T23:00:00-00:00,2025-07-31T00:00:00-00:00,2025-07-30,17,0,Hourly,DAM,22886_SUNCREST_230_92861_SUNC TP2_230_BR_2 _1,22886_SUNCREST_230_92861_SUNC TP2_230_BR_2 _1,SD1 ECONTY-MIGUEL 500_M,68.52457,6
2025-07-31T00:00:00-00:00,2025-07-31T01:00:00-00:00,2025-07-30,18,0,Hourly,DAM,22886_SUNCREST_230_92861_SUNC TP2_230_BR_2 _1,22886_SUNCREST_230_92861_SUNC TP2_230_BR_2 _1,SD1 ECONTY-MIGUEL 500_M,61.25649,6
2025-07-30T19:00:00-00:00,2025-07-30T20:00:00-00:00,2025-07-30,13,0,Hourly,DAM,24091_MESA CAL_230_24076_LAGUBELL_230_BR_2_1,24091_MESA CAL_230_24076_LAGUBELL_230_BR_2_1,SC1 MESAS 500-230 BK2AA,1.41308,7
2025-07-30T20:00:00-00:00,2025-07-30T21:00:00-00:00,2025-07-30,14,0,Hourly,DAM,24091_MESA CAL_230_24076_LAGUBELL_230_BR_2_1,24091_MESA CAL_230_24076_LAGUBELL_230_BR_2_1,SC1 MESAS 500-230 BK2AA,6.05071,7
2025-07-30T21:00:00-00:00,2025-07-30T22:00:00-00:00,2025-07-30,15,0,Hourly,DAM,24091_MESA CAL_230_24076_LAGUBELL_230_BR_2_1,24091_MESA CAL_230_24076_LAGUBELL_230_BR_2_1,SC1 MESAS 500-230 BK2AA,45.19891,7
2025-07-30T22:00:00-00:00,2025-07-30T23:00:00-00:00,2025-07-30,16,0,Hourly,DAM,24091_MESA CAL_230_24076_LAGUBELL_230_BR_2_1,24091_MESA CAL_230_24076_LAGUBELL_230_BR_2_1,SC1 MESAS 500-230 BK2AA,64.07859,7
2025-07-30T23:00:00-00:00,2025-07-31T00:00:00-00:00,2025-07-30,17,0,Hourly,DAM,24091_MESA CAL_230_24076_LAGUBELL_230_BR_2_1,24091_MESA CAL_230_24076_LAGUBELL_230_BR_2_1,SC1 MESAS 500-230 BK2AA,64.44758,7
2025-07-31T00:00:00-00:00,2025-07-31T01:00:00-00:00,2025-07-30,18,0,Hourly,DAM,24091_MESA CAL_230_24076_LAGUBELL_230_BR_2_1,24091_MESA CAL_230_24076_LAGUBELL_230_BR_2_1,SC1 MESAS 500-230 BK2AA,28.79559,7
2025-07-30T17:00:00-00:00,2025-07-30T18:00:00-00:00,2025-07-30,11,0,Hourly,DAM,24420_NEENACH _66.0_24452_TAP 85  _66.0_BR_1 _1,24420_NEENACH _66.0_24452_TAP 85  _66.0_BR_1 _1,Base Case,28.72434,8
2025-07-30T18:00:00-00:00,2025-07-30T19:00:00-00:00,2025-07-30,12,0,Hourly,DAM,24420_NEENACH _66.0_24452_TAP 85  _66.0_BR_1 _1,24420_NEENACH _66.0_24452_TAP 85  _66.0_BR_1 _1,Base Case,48.57609,8
2025-07-30T19:00:00-00:00,2025-07-30T20:00:00-00:00,2025-07-30,13,0,Hourly,DAM,24420_NEENACH _66.0_24452_TAP 85  _66.0_BR_1 _1,24420_NEENACH _66.0_24452_TAP 85  _66.0_BR_1 _1,Base Case,61.71129,8
2025-07-30T20:00:00-00:00,2025-07-30T21:00:00-00:00,2025-07-30,14,0,Hourly,DAM,24420_NEENACH _66.0_24452_TAP 85  _66.0_BR_1 _1,24420_NEENACH _66.0_24452_TAP 85  _66.0_BR_1 _1,Base Case,61.98522,8
2025-07-30T21:00:00-00:00,2025-07-30T22:00:00-00:00,2025-07-30,15,0,Hourly,DAM,24420_NEENACH _66.0_24452_TAP 85  _66.0_BR_1 _1,24420_NEENACH _66.0_24452_TAP 85  _66.0_BR_1 _1,Base Case,28.98739,8
2025-07-30T22:00:00-00:00,2025-07-30T23:00:00-00:00,2025-07-30,16,0,Hourly,DAM,24420_NEENACH _66.0_24452_TAP 85  _66.0_BR_1 _1,24420_NEENACH _66.0_24452_TAP 85  _66.0_BR_1 _1,Base Case,33.15251,8
2025-07-30T15:00:00-00:00,2025-07-30T16:00:00-00:00,2025-07-30,9,0,Hourly,DAM,24602_VICTOR  _115_24607_ROADWAY _115_BR_1 _1,24602_VICTOR  _115_24607_ROADWAY _115_BR_1 _1,Base Case,3.76553,9
2025-07-30T18:00:00-00:00,2025-07-30T19:00:00-00:00,2025-07-30,12,0,Hourly,DAM,24602_VICTOR  _115_24607_ROADWAY _115_BR_1 _1,24602_VICTOR  _115_24607_ROADWAY _115_BR_1 _1,Base Case,1.04198,9
2025-07-30T19:00:00-00:00,2025-07-30T20:00:00-00:00,2025-07-30,13,0,Hourly,DAM,24602_VICTOR  _115_24607_ROADWAY _115_BR_1 _1,24602_VICTOR  _115_24607_ROADWAY _115_BR_1 _1,Base Case,16.36429,9
2025-07-30T20:00:00-00:00,2025-07-30T21:00:00-00:00,2025-07-30,14,0,Hourly,DAM,24602_VICTOR  _115_24607_ROADWAY _115_BR_1 _1,24602_VICTOR  _115_24607_ROADWAY _115_BR_1 _1,Base Case,7.97291,9
2025-07-30T21:00:00-00:00,2025-07-30T22:00:00-00:00,2025-07-30,15,0,Hourly,DAM,24602_VICTOR  _115_24607_ROADWAY _115_BR_1 _1,24602_VICTOR  _115_24607_ROADWAY _115_BR_1 _1,Base Case,19.26101,9
2025-07-30T22:00:00-00:00,2025-07-30T23:00:00-00:00,2025-07-30,16,0,Hourly,DAM,24602_VICTOR  _115_24607_ROADWAY _115_BR_1 _1,24602_VICTOR  _115_24607_ROADWAY _115_BR_1 _1,Base Case,20.7111,9
2025-07-30T23:00:00-00:00,2025-07-31T00:00:00-00:00,2025-07-30,17,0,Hourly,DAM,24602_VICTOR  _115_24607_ROADWAY _115_BR_1 _1,24602_VICTOR  _115_24607_ROADWAY _115_BR_1 _1,Base Case,10.63808,9
2025-07-31T00:00:00-00:00,2025-07-31T01:00:00-00:00,2025-07-30,18,0,Hourly,DAM,24602_VICTOR  _115_24607_ROADWAY _115_BR_1 _1,24602_VICTOR  _115_24607_ROADWAY _115_BR_1 _1,Base Case,54.72442,9
2025-07-30T07:00:00-00:00,2025-07-30T08:00:00-00:00,2025-07-30,1,0,Hourly,DAM,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,Base Case,101.01266,10
2025-07-30T08:00:00-00:00,2025-07-30T09:00:00-00:00,2025-07-30,2,0,Hourly,DAM,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,Base Case,67.53345,10
2025-07-30T09:00:00-00:00,2025-07-30T10:00:00-00:00,2025-07-30,3,0,Hourly,DAM,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,Base Case,60.21903,10
2025-07-30T10:00:00-00:00,2025-07-30T11:00:00-00:00,2025-07-30,4,0,Hourly,DAM,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,Base Case,63.70362,10
2025-07-30T11:00:00-00:00,2025-07-30T12:00:00-00:00,2025-07-30,5,0,Hourly,DAM,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,Base Case,55.52661,10
2025-07-30T12:00:00-00:00,2025-07-30T13:00:00-00:00,2025-07-30,6,0,Hourly,DAM,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,Base Case,32.31378,10
2025-07-30T13:00:00-00:00,2025-07-30T14:00:00-00:00,2025-07-30,7,0,Hourly,DAM,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,Base Case,51.56853,10
2025-07-30T14:00:00-00:00,2025-07-30T15:00:00-00:00,2025-07-30,8,0,Hourly,DAM,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,Base Case,98.09039,10
2025-07-30T15:00:00-00:00,2025-07-30T16:00:00-00:00,2025-07-30,9,0,Hourly,DAM,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,Base Case,109.36211,10
2025-07-30T16:00:00-00:00,2025-07-30T17:00:00-00:00,2025-07-30,10,0,Hourly,DAM,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,Base Case,132.51765,10
2025-07-30T17:00:00-00:00,2025-07-30T18:00:00-00:00,2025-07-30,11,0,Hourly,DAM,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,Base Case,129.74915,10
2025-07-30T19:00:00-00:00,2025-07-30T20:00:00-00:00,2025-07-30,13,0,Hourly,DAM,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,Base Case,96.98351,10
2025-07-30T20:00:00-00:00,2025-07-30T21:00:00-00:00,2025-07-30,14,0,Hourly,DAM,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,Base Case,108.65875,10
2025-07-30T21:00:00-00:00,2025-07-30T22:00:00-00:00,2025-07-30,15,0,Hourly,DAM,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,Base Case,110.18239,10
2025-07-30T22:00:00-00:00,2025-07-30T23:00:00-00:00,2025-07-30,16,0,Hourly,DAM,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,Base Case,112.51941,10
2025-07-30T23:00:00-00:00,2025-07-31T00:00:00-00:00,2025-07-30,17,0,Hourly,DAM,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,Base Case,223.81668,10
2025-07-31T00:00:00-00:00,2025-07-31T01:00:00-00:00,2025-07-30,18,0,Hourly,DAM,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,Base Case,151.65115,10
2025-07-31T01:00:00-00:00,2025-07-31T02:00:00-00:00,2025-07-30,19,0,Hourly,DAM,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,Base Case,134.66508,10
2025-07-31T02:00:00-00:00,2025-07-31T03:00:00-00:00,2025-07-30,20,0,Hourly,DAM,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,Base Case,104.16018,10
2025-07-31T03:00:00-00:00,2025-07-31T04:00:00-00:00,2025-07-30,21,0,Hourly,DAM,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,Base Case,89.6904,10
2025-07-31T04:00:00-00:00,2025-07-31T05:00:00-00:00,2025-07-30,22,0,Hourly,DAM,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,Base Case,142.46138,10
2025-07-31T05:00:00-00:00,2025-07-31T06:00:00-00:00,2025-07-30,23,0,Hourly,DAM,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,Base Case,153.26071,10
2025-07-31T06:00:00-00:00,2025-07-31T07:00:00-00:00,2025-07-30,24,0,Hourly,DAM,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,Base Case,130.69992,10
2025-07-30T14:00:00-00:00,2025-07-30T15:00:00-00:00,2025-07-30,8,0,Hourly,DAM,30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,PG1 MOSSLD-LOSBNS 500,105.01094,11
2025-07-30T15:00:00-00:00,2025-07-30T16:00:00-00:00,2025-07-30,9,0,Hourly,DAM,30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,PG1 MOSSLD-LOSBNS 500,191.21057,11
2025-07-30T16:00:00-00:00,2025-07-30T17:00:00-00:00,2025-07-30,10,0,Hourly,DAM,30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,PG1 MOSSLD-LOSBNS 500,288.64997,11
2025-07-30T17:00:00-00:00,2025-07-30T18:00:00-00:00,2025-07-30,11,0,Hourly,DAM,30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,PG1 MOSSLD-LOSBNS 500,46.62284,11
2025-07-30T18:00:00-00:00,2025-07-30T19:00:00-00:00,2025-07-30,12,0,Hourly,DAM,30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,PG1 MOSSLD-LOSBNS 500,272.12783,11
2025-07-30T19:00:00-00:00,2025-07-30T20:00:00-00:00,2025-07-30,13,0,Hourly,DAM,30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,PG1 MOSSLD-LOSBNS 500,34.41377,11
2025-07-30T20:00:00-00:00,2025-07-30T21:00:00-00:00,2025-07-30,14,0,Hourly,DAM,30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,PG1 MOSSLD-LOSBNS 500,53.31874,11
2025-07-30T21:00:00-00:00,2025-07-30T22:00:00-00:00,2025-07-30,15,0,Hourly,DAM,30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,PG1 MOSSLD-LOSBNS 500,72.29341,11
2025-07-30T22:00:00-00:00,2025-07-30T23:00:00-00:00,2025-07-30,16,0,Hourly,DAM,30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,PG1 MOSSLD-LOSBNS 500,106.37961,11
2025-07-30T23:00:00-00:00,2025-07-31T00:00:00-00:00,2025-07-30,17,0,Hourly,DAM,30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,PG1 MOSSLD-LOSBNS 500,106.0277,11
2025-07-31T00:00:00-00:00,2025-07-31T01:00:00-00:00,2025-07-30,18,0,Hourly,DAM,30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,PG1 MOSSLD-LOSBNS 500,70.13038,11
2025-07-30T17:00:00-00:00,2025-07-30T18:00:00-00:00,2025-07-30,11,0,Hourly,DAM,30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1,30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1,Base Case,1.57723,12
2025-07-30T18:00:00-00:00,2025-07-30T19:00:00-00:00,2025-07-30,12,0,Hourly,DAM,30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1,30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1,Base Case,47.50025,12
2025-07-31T00:00:00-00:00,2025-07-31T01:00:00-00:00,2025-07-30,18,0,Hourly,DAM,30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1,30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1,Base Case,13.72218,12
2025-07-30T15:00:00-00:00,2025-07-30T16:00:00-00:00,2025-07-30,9,0,Hourly,DAM,30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,PG1 LOSBNS 500-230 BK1,177.97055,13
2025-07-30T16:00:00-00:00,2025-07-30T17:00:00-00:00,2025-07-30,10,0,Hourly,DAM,30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,PG1 LOSBNS 500-230 BK1,166.88363,13
2025-07-30T17:00:00-00:00,2025-07-30T18:00:00-00:00,2025-07-30,11,0,Hourly,DAM,30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,PG1 LOSBNS 500-230 BK1,302.21682,13
2025-07-30T19:00:00-00:00,2025-07-30T20:00:00-00:00,2025-07-30,13,0,Hourly,DAM,30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,PG1 LOSBNS 500-230 BK1,320.30027,13
2025-07-30T20:00:00-00:00,2025-07-30T21:00:00-00:00,2025-07-30,14,0,Hourly,DAM,30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,PG1 LOSBNS 500-230 BK1,323.81632,13
2025-07-30T21:00:00-00:00,2025-07-30T22:00:00-00:00,2025-07-30,15,0,Hourly,DAM,30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,PG1 LOSBNS 500-230 BK1,382.44793,13
2025-07-30T22:00:00-00:00,2025-07-30T23:00:00-00:00,2025-07-30,16,0,Hourly,DAM,30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,PG1 LOSBNS 500-230 BK1,357.98571,13
2025-07-30T23:00:00-00:00,2025-07-31T00:00:00-00:00,2025-07-30,17,0,Hourly,DAM,30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,PG1 LOSBNS 500-230 BK1,279.48546,13
2025-07-31T00:00:00-00:00,2025-07-31T01:00:00-00:00,2025-07-30,18,0,Hourly,DAM,30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,PG1 LOSBNS 500-230 BK1,125.00972,13
2025-07-30T20:00:00-00:00,2025-07-30T21:00:00-00:00,2025-07-30,14,0,Hourly,DAM,30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,PG1 GATES-LOSBNS_1 500,7.26313,14
